Order_ID,Order_Date,Customer_ID,Customer_Name,Category,Sub_Category,Product,Region,City,Quantity,Unit_Price,Discount,Sales,Cost,Profit
O1409,2025-07-20,C058,Kiran,Furniture,Cabinet,File Cabinet,South,Bangalore,2,55712,0.0,111424.0,87178.81,24245.19
O1410,2025-07-11,C044,Neha,Technology,Mobile,Apple iPhone,East,Bhubaneswar,4,20276,0.1,72993.6,59742.56,13251.04
O1411,2025-12-12,C036,Vikram,Technology,Monitor,LG Monitor,South,Chennai,1,28147,0.1,25332.3,18321.97,7010.33
O1412,2025-08-25,C059,Priya,Technology,Laptop,HP Laptop,North,Jaipur,6,51827,0.1,279865.8,174677.99,105187.81
O1413,2025-12-12,C023,Priya,Furniture,Table,Computer Table,North,Lucknow,1,53053,0.05,50400.35,30414.61,19985.74
O1414,2025-08-10,C061,Rahul,Furniture,Cabinet,File Cabinet,East,Bhubaneswar,6,10844,0.1,58557.6,54202.52,4355.08
O1415,2025-07-26,C004,Neha,Furniture,Chair,Executive Chair,East,Kolkata,4,27626,0.05,104978.8,85535.42,19443.38
O1416,2025-09-14,C037,Amit,Office Supplies,Pen,Cello Pen,East,Bhubaneswar,5,22967,0.15,97609.75,59565.69,38044.06
O1417,2025-08-05,C056,Ravi,Furniture,Chair,Office Chair,East,Patna,5,19359,0.05,91955.25,79404.18,12551.07
O1418,2025-07-01,C038,Sneha,Office Supplies,Notebook,Classmate Notebook,East,Kolkata,6,55285,0.05,315124.5,267604.32,47520.18
O1419,2025-05-23,C016,Rahul,Office Supplies,Notebook,Classmate Notebook,West,Mumbai,3,37328,0.1,100785.6,65167.83,35617.77
O1420,2025-10-31,C035,Amit,Office Supplies,Printer Paper,A4 Paper,West,Mumbai,3,25625,0.1,69187.5,38432.23,30755.27
O1421,2025-07-26,C058,Arjun,Furniture,Desk,Study Desk,East,Bhubaneswar,1,17475,0.15,14853.75,8400.91,6452.84
O1422,2025-01-19,C043,Priya,Office Supplies,Printer Paper,A4 Paper,South,Hyderabad,3,10876,0.15,27733.8,26243.71,1490.09
O1423,2025-07-02,C028,Kiran,Furniture,Chair,Office Chair,South,Bangalore,7,22523,0.1,141894.9,130778.26,11116.64
O1424,2025-06-15,C025,Priya,Office Supplies,File,Office File,West,Mumbai,2,14311,0.0,28622.0,21021.91,7600.09
O1425,2025-02-28,C089,Anjali,Office Supplies,File,Document File,North,Lucknow,5,25615,0.2,102460.0,58582.15,43877.85
O1426,2025-08-02,C047,Rahul,Furniture,Table,Computer Table,West,Mumbai,7,56679,0.0,396753.0,246678.16,150074.84
O1427,2025-09-25,C040,Amit,Technology,Mobile,OnePlus Mobile,North,Jaipur,1,8666,0.1,7799.4,6472.38,1327.02
O1428,2025-10-19,C054,Vikram,Furniture,Table,Office Table,East,Bhubaneswar,2,25480,0.0,50960.0,33674.62,17285.38
O1429,2025-07-28,C084,Sneha,Office Supplies,Printer Paper,Premium Paper,East,Patna,6,15095,0.2,72456.0,52120.07,20335.93
O1430,2025-06-04,C053,Neha,Office Supplies,Printer Paper,Premium Paper,North,Lucknow,7,17459,0.2,97770.4,91950.6,5819.8
O1431,2025-04-05,C094,Sneha,Office Supplies,Notebook,Classmate Notebook,West,Mumbai,1,46930,0.0,46930.0,34540.66,12389.34
O1432,2025-01-11,C098,Priya,Office Supplies,Notebook,Classmate Notebook,East,Kolkata,1,36003,0.05,34202.85,31644.0,2558.85
O1433,2025-09-28,C084,Arjun,Office Supplies,Printer Paper,Premium Paper,North,Lucknow,4,4245,0.05,16131.0,9354.83,6776.17
O1434,2025-03-01,C010,Neha,Technology,Mobile,Samsung Mobile,East,Patna,8,55278,0.2,353779.2,227480.87,126298.33
O1435,2025-12-10,C087,Amit,Technology,Keyboard,Logitech Keyboard,South,Hyderabad,6,44354,0.05,252817.8,173700.51,79117.29
O1436,2025-08-26,C024,Arjun,Furniture,Desk,Office Desk,West,Pune,5,47395,0.05,225126.25,169340.75,55785.5
O1437,2025-08-14,C009,Amit,Furniture,Desk,Office Desk,South,Bangalore,9,30234,0.05,258500.7,171325.89,87174.81
O1438,2025-02-09,C020,Vikram,Technology,Laptop,HP Laptop,West,Mumbai,7,21258,0.2,119044.8,112590.24,6454.56
O1439,2025-08-15,C048,Priya,Office Supplies,Notebook,Spiral Notebook,South,Hyderabad,6,17718,0.15,90361.8,62761.83,27599.97
O1440,2025-08-17,C006,Arjun,Office Supplies,File,Document File,West,Mumbai,8,34800,0.2,222720.0,207258.32,15461.68
O1441,2025-07-06,C063,Amit,Technology,Laptop,HP Laptop,North,Lucknow,6,22623,0.0,135738.0,114921.36,20816.64
O1442,2025-09-04,C072,Anjali,Technology,Mobile,Apple iPhone,East,Patna,6,52037,0.2,249777.6,194987.79,54789.81
O1443,2025-11-11,C031,Kiran,Furniture,Table,Computer Table,West,Pune,3,14179,0.1,38283.3,26223.76,12059.54
O1444,2025-01-13,C045,Vikram,Furniture,Cabinet,File Cabinet,West,Mumbai,5,11101,0.15,47179.25,30660.27,16518.98
O1445,2025-09-30,C024,Vikram,Furniture,Chair,Executive Chair,East,Kolkata,1,43033,0.15,36578.05,26823.76,9754.29
O1446,2025-07-06,C013,Neha,Furniture,Desk,Office Desk,West,Pune,8,26475,0.1,190620.0,122999.21,67620.79
O1447,2025-10-13,C013,Priya,Technology,Laptop,Dell Laptop,South,Bangalore,2,11097,0.05,21084.3,15922.21,5162.09
O1448,2025-04-26,C015,Anjali,Technology,Mobile,OnePlus Mobile,North,Delhi,5,47864,0.0,239320.0,180502.87,58817.13
O1449,2025-05-17,C054,Rahul,Furniture,Cabinet,File Cabinet,South,Bangalore,4,56321,0.0,225284.0,200771.48,24512.52
O1450,2025-03-13,C027,Rahul,Office Supplies,File,Document File,East,Kolkata,1,19792,0.0,19792.0,15701.54,4090.46
O1451,2025-08-09,C085,Kiran,Office Supplies,Printer Paper,Premium Paper,North,Lucknow,7,57102,0.0,399714.0,253543.62,146170.38
O1452,2025-11-06,C072,Anjali,Office Supplies,Printer Paper,Premium Paper,North,Jaipur,6,24584,0.2,118003.2,103930.54,14072.66
O1453,2025-12-05,C028,Rahul,Technology,Monitor,Samsung Monitor,West,Mumbai,5,23766,0.05,112888.5,92246.52,20641.98
O1454,2025-03-09,C086,Vikram,Furniture,Desk,Study Desk,North,Jaipur,6,11482,0.2,55113.6,49819.5,5294.1
O1455,2025-03-24,C058,Arjun,Technology,Monitor,LG Monitor,South,Chennai,1,36044,0.15,30637.4,24481.61,6155.79
O1456,2025-07-27,C004,Amit,Furniture,Cabinet,Storage Cabinet,West,Mumbai,2,52115,0.0,104230.0,96328.72,7901.28
O1457,2025-10-17,C067,Vikram,Office Supplies,Notebook,Classmate Notebook,East,Patna,8,42458,0.2,271731.2,198006.67,73724.53
O1458,2025-06-01,C005,Arjun,Furniture,Table,Computer Table,South,Chennai,4,32803,0.05,124651.4,77393.19,47258.21
O1459,2025-06-24,C034,Neha,Furniture,Desk,Study Desk,South,Bangalore,3,12492,0.2,29980.8,19481.02,10499.78
O1460,2025-03-07,C030,Arjun,Office Supplies,Pen,Cello Pen,East,Patna,4,20666,0.0,82664.0,60015.98,22648.02
O1461,2025-10-21,C015,Vikram,Furniture,Chair,Office Chair,East,Kolkata,4,12089,0.2,38684.8,32648.82,6035.98
O1462,2025-03-11,C047,Neha,Furniture,Table,Computer Table,West,Pune,9,31608,0.0,284472.0,200850.91,83621.09
O1463,2025-05-18,C089,Sneha,Office Supplies,Pen,Parker Pen,East,Patna,6,46027,0.1,248545.8,177546.91,70998.89
O1464,2025-02-06,C056,Amit,Technology,Keyboard,Logitech Keyboard,West,Mumbai,5,55261,0.2,221044.0,128263.97,92780.03
O1465,2025-09-24,C092,Neha,Technology,Laptop,Dell Laptop,West,Pune,1,57803,0.15,49132.55,39147.72,9984.83
O1466,2025-04-13,C095,Vikram,Furniture,Chair,Office Chair,East,Patna,6,41791,0.05,238208.7,206628.96,31579.74
O1467,2025-10-05,C040,Kiran,Technology,Keyboard,Logitech Keyboard,North,Lucknow,4,56252,0.15,191256.8,145247.03,46009.77
O1468,2025-01-22,C038,Arjun,Office Supplies,Notebook,Classmate Notebook,South,Bangalore,6,34317,0.2,164721.6,139695.74,25025.86
O1469,2025-06-15,C081,Amit,Technology,Keyboard,HP Keyboard,North,Lucknow,1,37492,0.05,35617.4,21812.61,13804.79
O1470,2025-09-02,C035,Amit,Office Supplies,Pen,Cello Pen,West,Mumbai,6,52832,0.1,285292.8,246094.21,39198.59
O1471,2025-01-20,C006,Amit,Technology,Mobile,OnePlus Mobile,South,Bangalore,9,55301,0.05,472823.55,437287.82,35535.73
O1472,2025-02-13,C015,Arjun,Office Supplies,Printer Paper,Premium Paper,North,Delhi,9,4721,0.2,33991.2,21740.53,12250.67
O1473,2025-06-12,C032,Vikram,Office Supplies,File,Office File,East,Patna,1,51718,0.1,46546.2,29910.22,16635.98
O1474,2025-05-21,C070,Vikram,Technology,Laptop,Dell Laptop,West,Ahmedabad,2,38052,0.1,68493.6,47394.77,21098.83
O1475,2025-07-09,C004,Vikram,Furniture,Chair,Executive Chair,West,Ahmedabad,4,33675,0.1,121230.0,68090.29,53139.71
O1476,2025-02-14,C066,Ravi,Technology,Mobile,Apple iPhone,West,Pune,8,4987,0.1,35906.4,23516.44,12389.96
O1477,2025-08-18,C018,Priya,Office Supplies,Printer Paper,Premium Paper,West,Ahmedabad,9,39987,0.1,323894.7,189980.32,133914.38
O1478,2025-04-18,C004,Neha,Technology,Laptop,Dell Laptop,West,Pune,7,57896,0.05,385008.4,248275.66,136732.74
O1479,2025-07-31,C006,Ravi,Furniture,Cabinet,Storage Cabinet,North,Lucknow,8,6109,0.0,48872.0,32909.78,15962.22
O1480,2025-12-03,C041,Arjun,Office Supplies,File,Office File,North,Lucknow,1,40131,0.15,34111.35,23186.79,10924.56
O1481,2025-09-04,C011,Vikram,Technology,Keyboard,HP Keyboard,East,Bhubaneswar,3,40569,0.0,121707.0,86422.3,35284.7
O1482,2025-10-06,C074,Arjun,Office Supplies,Notebook,Spiral Notebook,East,Patna,1,47316,0.1,42584.4,39408.11,3176.29
O1483,2025-01-25,C074,Vikram,Technology,Monitor,Dell Monitor,West,Ahmedabad,9,35839,0.05,306423.45,189484.47,116938.98
O1484,2025-08-14,C010,Arjun,Technology,Mobile,OnePlus Mobile,North,Lucknow,9,33916,0.1,274719.6,217297.65,57421.95
O1485,2025-03-05,C002,Anjali,Office Supplies,File,Office File,South,Chennai,7,31322,0.0,219254.0,140890.45,78363.55
O1486,2025-07-06,C090,Amit,Furniture,Table,Computer Table,West,Ahmedabad,1,55126,0.05,52369.7,46775.68,5594.02
O1487,2025-10-10,C079,Ravi,Technology,Keyboard,Logitech Keyboard,West,Ahmedabad,4,5977,0.05,22712.6,13054.16,9658.44
O1488,2025-02-12,C017,Rahul,Office Supplies,File,Office File,West,Pune,8,46047,0.15,313119.6,223629.49,89490.11
O1489,2025-06-29,C037,Arjun,Technology,Keyboard,Logitech Keyboard,North,Jaipur,5,58369,0.05,277252.75,225993.85,51258.9
O1490,2025-10-12,C020,Anjali,Office Supplies,Printer Paper,A4 Paper,North,Lucknow,5,53411,0.2,213644.0,182465.73,31178.27
O1491,2025-10-02,C087,Priya,Furniture,Desk,Study Desk,North,Jaipur,2,39976,0.15,67959.2,53275.63,14683.57
O1492,2025-11-25,C019,Amit,Technology,Monitor,LG Monitor,North,Delhi,4,35449,0.15,120526.6,109471.42,11055.18
O1493,2025-01-05,C020,Neha,Furniture,Cabinet,File Cabinet,West,Mumbai,4,50284,0.15,170965.6,101252.09,69713.51
O1494,2025-05-17,C095,Neha,Furniture,Desk,Office Desk,North,Jaipur,4,44431,0.05,168837.8,94888.28,73949.52
O1495,2025-04-05,C053,Priya,Office Supplies,Pen,Cello Pen,West,Ahmedabad,9,10168,0.2,73209.6,58945.5,14264.1
O1496,2025-03-29,C001,Neha,Office Supplies,Printer Paper,Premium Paper,North,Jaipur,8,32628,0.2,208819.2,150735.96,58083.24
O1497,2025-12-14,C096,Rahul,Technology,Keyboard,Logitech Keyboard,North,Lucknow,2,58351,0.0,116702.0,105727.97,10974.03
O1498,2025-10-23,C050,Arjun,Office Supplies,Printer Paper,A4 Paper,North,Lucknow,2,30413,0.15,51702.1,30563.03,21139.07
O1499,2025-01-30,C084,Amit,Office Supplies,Pen,Parker Pen,South,Chennai,2,24468,0.05,46489.2,36268.26,10220.94
O1500,2025-02-11,C047,Kiran,Technology,Keyboard,Logitech Keyboard,North,Jaipur,8,55108,0.2,352691.2,287251.56,65439.64
O1501,2025-12-02,C034,Vikram,Furniture,Cabinet,File Cabinet,North,Delhi,4,56149,0.1,202136.4,120347.23,81789.17
O1502,2025-10-03,C039,Priya,Technology,Mobile,Samsung Mobile,East,Bhubaneswar,9,25197,0.0,226773.0,148181.79,78591.21
O1503,2025-01-12,C028,Sneha,Technology,Monitor,LG Monitor,West,Pune,9,5297,0.05,45289.35,25822.48,19466.87
O1504,2025-11-28,C022,Ravi,Technology,Monitor,Dell Monitor,North,Jaipur,5,24309,0.05,115467.75,105873.21,9594.54
O1505,2025-06-13,C020,Priya,Furniture,Cabinet,File Cabinet,East,Bhubaneswar,4,53787,0.0,215148.0,144827.86,70320.14
O1506,2025-07-25,C070,Rahul,Furniture,Desk,Office Desk,East,Kolkata,5,11000,0.1,49500.0,38975.54,10524.46
O1507,2025-04-19,C027,Sneha,Technology,Monitor,LG Monitor,South,Bangalore,1,25356,0.15,21552.6,17455.78,4096.82
O1508,2025-03-24,C054,Neha,Office Supplies,Printer Paper,Premium Paper,West,Pune,1,34136,0.1,30722.4,21279.52,9442.88
O1509,2025-11-21,C091,Anjali,Technology,Monitor,Samsung Monitor,South,Hyderabad,6,9826,0.0,58956.0,41482.45,17473.55
O1510,2025-08-06,C016,Arjun,Office Supplies,Notebook,Spiral Notebook,East,Patna,7,4178,0.1,26321.4,20076.61,6244.79
O1511,2025-12-06,C070,Ravi,Furniture,Desk,Office Desk,West,Pune,5,15570,0.0,77850.0,55357.69,22492.31
O1512,2025-07-31,C020,Anjali,Technology,Keyboard,Logitech Keyboard,South,Bangalore,3,27432,0.1,74066.4,44278.73,29787.67
O1513,2025-07-07,C057,Amit,Office Supplies,Printer Paper,A4 Paper,North,Lucknow,6,7230,0.2,34704.0,29919.68,4784.32
O1514,2025-12-12,C026,Neha,Office Supplies,Notebook,Classmate Notebook,North,Lucknow,3,20523,0.15,52333.65,40318.91,12014.74
O1515,2025-09-24,C026,Vikram,Office Supplies,Notebook,Spiral Notebook,South,Bangalore,7,39446,0.15,234703.7,173602.28,61101.42
O1516,2025-08-08,C065,Arjun,Office Supplies,File,Document File,North,Lucknow,3,42531,0.15,108454.05,73001.33,35452.72
O1517,2025-06-03,C012,Arjun,Office Supplies,Printer Paper,Premium Paper,West,Ahmedabad,7,44448,0.15,264465.6,165548.71,98916.89
O1518,2025-09-17,C075,Rahul,Technology,Laptop,HP Laptop,South,Hyderabad,9,57824,0.0,520416.0,487431.52,32984.48
O1519,2025-01-28,C057,Vikram,Office Supplies,Pen,Cello Pen,West,Pune,9,40250,0.2,289800.0,173352.26,116447.74
O1520,2025-09-30,C067,Sneha,Technology,Mobile,Samsung Mobile,West,Mumbai,4,27505,0.1,99018.0,80525.49,18492.51
O1521,2025-06-30,C064,Amit,Technology,Laptop,Lenovo Laptop,North,Delhi,3,14793,0.05,42160.05,33542.19,8617.86
O1522,2025-06-18,C074,Vikram,Furniture,Table,Computer Table,West,Mumbai,7,32121,0.0,224847.0,209518.36,15328.64
O1523,2025-07-07,C034,Sneha,Technology,Monitor,Dell Monitor,North,Jaipur,4,58116,0.0,232464.0,142968.89,89495.11
O1524,2025-10-18,C008,Ravi,Technology,Keyboard,Logitech Keyboard,North,Jaipur,4,56932,0.05,216341.6,194440.31,21901.29
O1525,2025-01-16,C099,Sneha,Office Supplies,Printer Paper,Premium Paper,East,Patna,9,48885,0.15,373970.25,250010.45,123959.8
O1526,2025-10-05,C075,Priya,Technology,Laptop,Lenovo Laptop,East,Bhubaneswar,7,15948,0.15,94890.6,59810.34,35080.26
O1527,2025-12-12,C087,Vikram,Furniture,Cabinet,Storage Cabinet,North,Delhi,7,39264,0.0,274848.0,186687.72,88160.28
O1528,2025-12-23,C030,Anjali,Technology,Mobile,OnePlus Mobile,East,Bhubaneswar,3,9416,0.05,26835.6,20992.37,5843.23
O1529,2025-01-29,C033,Kiran,Furniture,Chair,Executive Chair,South,Chennai,7,33772,0.2,189123.2,104994.18,84129.02
O1530,2025-07-29,C038,Kiran,Office Supplies,Pen,Cello Pen,West,Mumbai,6,24949,0.1,134724.6,84299.0,50425.6
O1531,2025-04-08,C093,Ravi,Furniture,Chair,Executive Chair,West,Ahmedabad,4,41950,0.05,159410.0,104539.28,54870.72
O1532,2025-09-08,C016,Neha,Furniture,Table,Computer Table,West,Pune,9,55898,0.0,503082.0,279626.49,223455.51
O1533,2025-02-11,C053,Vikram,Office Supplies,File,Office File,South,Chennai,6,6659,0.2,31963.2,25306.66,6656.54
O1534,2025-02-04,C006,Amit,Office Supplies,File,Document File,West,Ahmedabad,3,46518,0.05,132576.3,83644.72,48931.58
O1535,2025-02-14,C008,Neha,Technology,Laptop,Lenovo Laptop,West,Ahmedabad,4,37138,0.15,126269.2,69818.49,56450.71
O1536,2025-04-23,C044,Rahul,Technology,Monitor,Dell Monitor,East,Bhubaneswar,5,17500,0.05,83125.0,51879.21,31245.79
O1537,2025-07-07,C026,Anjali,Furniture,Desk,Study Desk,North,Delhi,9,33173,0.15,253773.45,239463.83,14309.62
O1538,2025-05-21,C043,Priya,Technology,Monitor,Samsung Monitor,North,Lucknow,5,26126,0.0,130630.0,79295.37,51334.63
O1539,2025-08-08,C097,Sneha,Office Supplies,Printer Paper,A4 Paper,South,Bangalore,8,29950,0.0,239600.0,171596.06,68003.94
O1540,2025-01-25,C020,Amit,Furniture,Chair,Executive Chair,East,Patna,8,58985,0.2,377504.0,243403.1,134100.9
O1541,2025-04-24,C055,Arjun,Furniture,Desk,Study Desk,North,Jaipur,7,32213,0.15,191667.35,110993.41,80673.94
O1542,2025-07-12,C051,Neha,Office Supplies,File,Office File,North,Jaipur,6,14992,0.15,76459.2,57034.6,19424.6
O1543,2025-07-06,C033,Arjun,Furniture,Desk,Study Desk,North,Lucknow,2,55471,0.15,94300.7,67708.32,26592.38
O1544,2025-06-17,C080,Amit,Office Supplies,Printer Paper,A4 Paper,North,Delhi,5,14845,0.1,66802.5,40481.98,26320.52
O1545,2025-06-22,C046,Ravi,Technology,Mobile,Apple iPhone,East,Bhubaneswar,6,39539,0.15,201648.9,165388.88,36260.02
O1546,2025-05-14,C023,Arjun,Office Supplies,File,Document File,South,Chennai,8,28856,0.0,230848.0,164741.0,66107.0
O1547,2025-04-13,C023,Priya,Office Supplies,File,Office File,West,Pune,2,6074,0.0,12148.0,9868.57,2279.43
O1548,2025-12-13,C009,Kiran,Office Supplies,File,Document File,West,Pune,7,1173,0.15,6979.35,5791.02,1188.33
O1549,2025-12-09,C020,Kiran,Technology,Laptop,Lenovo Laptop,South,Chennai,8,2259,0.2,14457.6,10774.83,3682.77
O1550,2025-05-14,C075,Anjali,Furniture,Chair,Executive Chair,South,Hyderabad,2,30332,0.05,57630.8,31845.96,25784.84
O1551,2025-12-21,C097,Ravi,Technology,Mobile,OnePlus Mobile,South,Bangalore,2,29963,0.1,53933.4,33425.96,20507.44
O1552,2025-05-06,C098,Anjali,Office Supplies,Pen,Cello Pen,South,Hyderabad,8,50310,0.0,402480.0,252965.81,149514.19
O1553,2025-02-11,C019,Rahul,Furniture,Chair,Office Chair,West,Ahmedabad,9,53875,0.1,436387.5,284654.47,151733.03
O1554,2025-05-14,C021,Vikram,Furniture,Cabinet,Storage Cabinet,East,Patna,2,16005,0.0,32010.0,24713.43,7296.57
O1555,2025-09-01,C018,Ravi,Furniture,Cabinet,File Cabinet,East,Patna,7,14722,0.05,97901.3,84103.91,13797.39
O1556,2025-07-28,C016,Arjun,Technology,Laptop,Lenovo Laptop,West,Ahmedabad,8,32364,0.2,207129.6,180091.38,27038.22
O1557,2025-04-03,C013,Sneha,Technology,Keyboard,Logitech Keyboard,West,Mumbai,4,39090,0.05,148542.0,134336.27,14205.73
O1558,2025-09-13,C009,Kiran,Furniture,Chair,Executive Chair,South,Bangalore,9,29803,0.1,241404.3,137525.22,103879.08
O1559,2025-03-15,C073,Sneha,Office Supplies,File,Office File,South,Chennai,4,53723,0.2,171913.6,140961.81,30951.79
O1560,2025-07-25,C090,Arjun,Office Supplies,Pen,Cello Pen,East,Patna,7,59275,0.2,331940.0,306652.0,25288.0
O1561,2025-05-10,C025,Vikram,Technology,Monitor,Samsung Monitor,South,Bangalore,2,25463,0.15,43287.1,24750.98,18536.12
O1562,2025-12-06,C064,Kiran,Office Supplies,Printer Paper,Premium Paper,West,Pune,3,43805,0.1,118273.5,85273.61,32999.89
O1563,2025-02-04,C055,Rahul,Office Supplies,Pen,Parker Pen,East,Patna,8,3532,0.15,24017.6,20847.83,3169.77
O1564,2025-08-20,C051,Ravi,Office Supplies,Pen,Cello Pen,West,Pune,3,27028,0.0,81084.0,73891.79,7192.21
O1565,2025-06-04,C010,Priya,Furniture,Cabinet,Storage Cabinet,East,Patna,1,28450,0.2,22760.0,20335.59,2424.41
O1566,2025-11-27,C026,Arjun,Technology,Mobile,OnePlus Mobile,West,Pune,9,1562,0.0,14058.0,11495.83,2562.17
O1567,2025-01-21,C054,Ravi,Furniture,Table,Computer Table,West,Ahmedabad,6,54560,0.1,294624.0,274281.6,20342.4
O1568,2025-04-19,C001,Ravi,Office Supplies,Pen,Parker Pen,East,Patna,4,52435,0.1,188766.0,164471.43,24294.57
O1569,2025-08-18,C071,Neha,Furniture,Cabinet,File Cabinet,West,Ahmedabad,6,6480,0.1,34992.0,32675.14,2316.86
O1570,2025-07-06,C081,Arjun,Technology,Monitor,Samsung Monitor,North,Delhi,1,8981,0.15,7633.85,5963.04,1670.81
O1571,2025-04-05,C017,Ravi,Technology,Keyboard,HP Keyboard,West,Ahmedabad,3,8407,0.2,20176.8,18539.99,1636.81
O1572,2025-10-19,C008,Arjun,Office Supplies,Pen,Cello Pen,North,Jaipur,2,5554,0.1,9997.2,8214.35,1782.85
O1573,2025-08-10,C013,Rahul,Furniture,Desk,Office Desk,South,Chennai,8,22091,0.2,141382.4,85635.55,55746.85
O1574,2025-07-11,C025,Amit,Furniture,Table,Office Table,East,Bhubaneswar,9,48576,0.05,415324.8,256248.71,159076.09
O1575,2025-04-03,C084,Kiran,Furniture,Cabinet,File Cabinet,North,Jaipur,1,13768,0.0,13768.0,10851.2,2916.8
O1576,2025-12-02,C058,Neha,Technology,Laptop,HP Laptop,West,Mumbai,2,19165,0.0,38330.0,23187.53,15142.47
O1577,2025-05-28,C064,Arjun,Furniture,Cabinet,File Cabinet,West,Pune,6,10932,0.0,65592.0,47495.49,18096.51
O1578,2025-12-08,C064,Amit,Technology,Laptop,Dell Laptop,South,Chennai,9,55205,0.0,496845.0,383330.51,113514.49
O1579,2025-01-01,C088,Sneha,Furniture,Table,Office Table,South,Chennai,1,27050,0.0,27050.0,17386.02,9663.98
O1580,2025-08-16,C060,Amit,Technology,Mobile,Apple iPhone,West,Ahmedabad,1,59775,0.05,56786.25,33744.74,23041.51
O1581,2025-01-18,C054,Rahul,Furniture,Cabinet,Storage Cabinet,West,Pune,8,9371,0.0,74968.0,52981.71,21986.29
O1582,2025-10-13,C098,Vikram,Technology,Monitor,Samsung Monitor,South,Chennai,1,46258,0.05,43945.1,39393.01,4552.09
O1583,2025-11-01,C052,Priya,Office Supplies,File,Document File,North,Jaipur,7,30091,0.05,200105.15,153152.08,46953.07
O1584,2025-07-03,C051,Amit,Office Supplies,Notebook,Classmate Notebook,North,Jaipur,9,38750,0.15,296437.5,276166.19,20271.31
O1585,2025-07-04,C055,Arjun,Office Supplies,Pen,Cello Pen,South,Chennai,1,52692,0.1,47422.8,34204.27,13218.53
O1586,2025-02-11,C098,Rahul,Furniture,Table,Office Table,North,Lucknow,4,18657,0.2,59702.4,50446.38,9256.02
O1587,2025-10-05,C067,Ravi,Office Supplies,Pen,Cello Pen,North,Lucknow,1,34185,0.0,34185.0,30346.91,3838.09
O1588,2025-12-07,C093,Amit,Office Supplies,File,Office File,East,Bhubaneswar,3,27861,0.2,66866.4,37919.66,28946.74
O1589,2025-02-23,C040,Vikram,Technology,Laptop,Lenovo Laptop,South,Bangalore,5,47128,0.15,200294.0,145419.14,54874.86
O1590,2025-04-18,C079,Priya,Technology,Keyboard,HP Keyboard,East,Patna,1,12062,0.15,10252.7,8123.94,2128.76
O1591,2025-05-05,C081,Kiran,Furniture,Chair,Executive Chair,North,Jaipur,7,53955,0.1,339916.5,282257.87,57658.63
O1592,2025-07-30,C018,Amit,Furniture,Table,Computer Table,South,Hyderabad,6,54098,0.2,259670.4,184521.54,75148.86
O1593,2025-04-07,C079,Sneha,Technology,Laptop,Lenovo Laptop,West,Pune,7,36786,0.15,218876.7,205272.72,13603.98
O1594,2025-03-28,C038,Neha,Technology,Monitor,Samsung Monitor,South,Hyderabad,2,50842,0.05,96599.8,57329.37,39270.43
O1595,2025-06-18,C023,Neha,Furniture,Chair,Executive Chair,West,Ahmedabad,3,35328,0.05,100684.8,73511.28,27173.52
O1596,2025-06-29,C096,Amit,Office Supplies,Pen,Cello Pen,West,Pune,7,49868,0.0,349076.0,270445.07,78630.93
O1597,2025-03-15,C063,Vikram,Office Supplies,Pen,Parker Pen,North,Jaipur,4,46072,0.15,156644.8,94442.32,62202.48
O1598,2025-05-10,C036,Priya,Office Supplies,Printer Paper,Premium Paper,East,Kolkata,1,3665,0.1,3298.5,2870.93,427.57
O1599,2025-03-15,C025,Kiran,Office Supplies,Notebook,Classmate Notebook,South,Bangalore,6,48739,0.05,277812.3,187923.5,89888.8
O1600,2025-08-17,C057,Priya,Office Supplies,Notebook,Spiral Notebook,South,Hyderabad,8,32267,0.0,258136.0,151242.86,106893.14
O1601,2025-04-04,C040,Vikram,Technology,Keyboard,HP Keyboard,East,Kolkata,4,15796,0.0,63184.0,38837.8,24346.2
O1602,2025-02-11,C084,Kiran,Office Supplies,Notebook,Classmate Notebook,North,Lucknow,8,25261,0.2,161670.4,145607.72,16062.68
O1603,2025-02-16,C009,Kiran,Technology,Mobile,Samsung Mobile,South,Chennai,1,33024,0.15,28070.4,26128.63,1941.77
O1604,2025-12-04,C096,Kiran,Office Supplies,File,Document File,East,Bhubaneswar,9,42237,0.05,361126.35,236429.58,124696.77
O1605,2025-07-03,C063,Arjun,Office Supplies,Pen,Parker Pen,North,Lucknow,1,30799,0.0,30799.0,22247.45,8551.55
O1606,2025-09-20,C046,Sneha,Office Supplies,Notebook,Classmate Notebook,North,Lucknow,8,21911,0.15,148994.8,138028.33,10966.47
O1607,2025-12-14,C006,Sneha,Technology,Mobile,OnePlus Mobile,South,Hyderabad,9,23917,0.05,204490.35,160191.32,44299.03
O1608,2025-07-31,C063,Arjun,Office Supplies,Notebook,Spiral Notebook,West,Pune,7,40196,0.05,267303.4,149889.6,117413.8
O1609,2025-09-26,C078,Ravi,Technology,Mobile,Apple iPhone,North,Jaipur,1,25839,0.05,24547.05,18656.24,5890.81
O1610,2025-03-28,C079,Neha,Furniture,Table,Computer Table,North,Delhi,4,43019,0.05,163472.2,91353.88,72118.32
O1611,2025-04-10,C078,Arjun,Technology,Mobile,OnePlus Mobile,East,Patna,3,29978,0.15,76443.9,63474.91,12968.99
O1612,2025-05-03,C094,Kiran,Furniture,Cabinet,File Cabinet,North,Jaipur,4,49529,0.05,188210.2,128196.96,60013.24
